compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Cr0.7Pt6.3O10,508.2,1265.4642,9.541,12.312999999999999,14.489999999999998,62.391,61.56289999999999,128.25959999999998,13.8726,15.526,59.49999999999999,67.2,140.16799999999998,64.75,519.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
CrPt4.0O9,336.0,832.356,6.83,8.74,10.25,43.629999999999995,42.847,90.428,9.178,10.78,40.0,46.0,92.99,45.5,382.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr3.5Pt3.5O9,357.0,864.801,9.625,12.004999999999999,13.93,57.155,55.2545,121.618,9.779,13.79,45.5,56.0,100.24000000000001,60.55,581.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.7Pt6.3O9,508.2,1265.4642,9.541,12.312999999999999,14.489999999999998,62.391,61.56289999999999,128.25959999999998,13.8726,15.526,59.49999999999999,67.2,140.16799999999998,64.75,519.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr3.5Pt3.5O8,357.0,864.801,9.625,12.004999999999999,13.93,57.155,55.2545,121.618,9.779,13.79,45.5,56.0,100.24000000000001,60.55,581.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr1.4Pt5.6O8,470.4,1165.2984,9.562,12.235999999999999,14.349999999999998,61.081999999999994,59.9858,126.5992,12.8492,15.091999999999999,56.0,64.4,130.18599999999998,63.7,534.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr0.7Pt6.3O8,508.2,1265.4642,9.541,12.312999999999999,14.489999999999998,62.391,61.56289999999999,128.25959999999998,13.8726,15.526,59.49999999999999,67.2,140.16799999999998,64.75,519.4,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr3.0Pt3.0O7,306.0,741.258,8.25,10.29,11.94,48.989999999999995,47.361000000000004,104.24399999999999,8.382000000000001,11.82,39.0,48.0,85.91999999999999,51.900000000000006,498.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr1.2Pt4.8O7,403.2,998.8272000000001,8.196,10.488,12.299999999999997,52.356,51.416399999999996,108.5136,11.0136,12.935999999999998,47.99999999999999,55.2,111.588,54.599999999999994,458.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.6Pt5.4O7,435.6,1084.6836,8.178,10.554000000000002,12.42,53.478,52.7682,109.9368,11.8908,13.308,51.0,57.6,120.144,55.50000000000001,445.2,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr1.4Pt5.6O9,470.4,1165.2984,9.562,12.235999999999999,14.349999999999998,61.081999999999994,59.9858,126.5992,12.8492,15.091999999999999,56.0,64.4,130.18599999999998,63.7,534.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr4.5Pt4.5O10,459.0,1111.887,12.375,15.434999999999999,17.909999999999997,73.485,71.0415,156.36599999999999,12.573,17.73,58.5,72.0,128.88,77.85000000000001,747.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni3.5Pt3.5O8,371.0,888.2650000000001,9.100000000000001,11.41,13.02,54.91499999999999,58.31,128.5515,11.508,14.665,59.5,70.0,106.2355,81.9,570.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni0.7Pt6.3O9,511.0,1270.157,9.436,12.193999999999999,14.307999999999998,61.943,62.17399999999999,129.6463,14.218399999999999,15.700999999999999,62.3,70.0,141.3671,69.02,517.3,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni1.4Ir5.6O9,470.4,1158.612,9.632,12.166,13.594,57.04999999999999,61.767999999999994,118.28459999999998,10.416,14.994,50.39999999999999,64.4,138.8002,137.2,967.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.7Ir6.3O9,504.7,1252.0759999999998,9.751,12.383,13.866999999999999,58.41499999999999,62.803999999999995,117.17229999999998,10.703,15.197000000000001,49.7,63.699999999999996,148.3601,142.1,1008.7,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni3.5Ir3.5O8,367.5,878.22,9.274999999999999,11.515,12.775,52.955,58.66,121.6215,9.555,14.385000000000002,52.5,66.5,110.12049999999999,122.5,843.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni1.4Ir5.6O8,470.4,1158.612,9.632,12.166,13.594,57.04999999999999,61.767999999999994,118.28459999999998,10.416,14.994,50.39999999999999,64.4,138.8002,137.2,967.4,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni0.7Ir6.3O8,504.7,1252.0759999999998,9.751,12.383,13.866999999999999,58.41499999999999,62.803999999999995,117.17229999999998,10.703,15.197000000000001,49.7,63.699999999999996,148.3601,142.1,1008.7,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni3.0Ir3.0O7,315.0,752.76,7.949999999999999,9.870000000000001,10.95,45.39,50.28,104.247,8.19,12.33,45.0,57.0,94.389,105.0,723.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni1.2Ir4.8O7,403.2,993.096,8.256,10.428,11.652,48.9,52.943999999999996,101.3868,8.927999999999999,12.852,43.2,55.199999999999996,118.9716,117.6,829.2,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni3.5Ir3.5O9,367.5,878.22,9.274999999999999,11.515,12.775,52.955,58.66,121.6215,9.555,14.385000000000002,52.5,66.5,110.12049999999999,122.5,843.5,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.6Ir5.4O7,432.6,1073.208,8.358,10.614,11.886000000000001,50.07,53.831999999999994,100.43339999999999,9.174000000000001,13.026000000000003,42.6,54.6,127.1658,121.80000000000001,864.6,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
NiIr4.0O9,336.0,827.58,6.88,8.69,9.71,40.75,44.12,84.48899999999999,7.44,10.71,36.0,46.0,99.143,98.0,691.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.5Ir4.5O9,360.5,894.34,6.965,8.844999999999999,9.905,41.724999999999994,44.86,83.69449999999999,7.6450000000000005,10.855,35.5,45.5,105.97149999999999,101.5,720.5,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni2.5Ir2.5O8,262.5,627.3,6.625,8.225,9.125,37.825,41.89999999999999,86.8725,6.825,10.274999999999999,37.5,47.5,78.6575,87.5,602.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
NiIr4.0O8,336.0,827.58,6.88,8.69,9.71,40.75,44.12,84.48899999999999,7.44,10.71,36.0,46.0,99.143,98.0,691.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni0.5Ir4.5O8,360.5,894.34,6.965,8.844999999999999,9.905,41.724999999999994,44.86,83.69449999999999,7.6450000000000005,10.855,35.5,45.5,105.97149999999999,101.5,720.5,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Ni2.5Ir2.5O7,262.5,627.3,6.625,8.225,9.125,37.825,41.89999999999999,86.8725,6.825,10.274999999999999,37.5,47.5,78.6575,87.5,602.5,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
NiIr4.0O7,336.0,827.58,6.88,8.69,9.71,40.75,44.12,84.48899999999999,7.44,10.71,36.0,46.0,99.143,98.0,691.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Ni2.5Ir2.5O9,262.5,627.3,6.625,8.225,9.125,37.825,41.89999999999999,86.8725,6.825,10.274999999999999,37.5,47.5,78.6575,87.5,602.5,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.7Ir6.3O10,504.7,1252.0759999999998,9.751,12.383,13.866999999999999,58.41499999999999,62.803999999999995,117.17229999999998,10.703,15.197000000000001,49.7,63.699999999999996,148.3601,142.1,1008.7,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni1.4Ir5.6O10,470.4,1158.612,9.632,12.166,13.594,57.04999999999999,61.767999999999994,118.28459999999998,10.416,14.994,50.39999999999999,64.4,138.8002,137.2,967.4,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni3.5Ir3.5O10,367.5,878.22,9.274999999999999,11.515,12.775,52.955,58.66,121.6215,9.555,14.385000000000002,52.5,66.5,110.12049999999999,122.5,843.5,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni1.4Pt5.6O9,475.99999999999994,1174.684,9.352,11.998,13.985999999999999,60.18599999999999,61.20799999999999,129.37259999999998,13.5408,15.441999999999998,61.599999999999994,70.0,132.58419999999998,72.24,530.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni3.5Pt3.5O9,371.0,888.2650000000001,9.100000000000001,11.41,13.02,54.91499999999999,58.31,128.5515,11.508,14.665,59.5,70.0,106.2355,81.9,570.5,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.7Pt6.3O10,511.0,1270.157,9.436,12.193999999999999,14.307999999999998,61.943,62.17399999999999,129.6463,14.218399999999999,15.700999999999999,62.3,70.0,141.3671,69.02,517.3,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni1.4Pt5.6O10,475.99999999999994,1174.684,9.352,11.998,13.985999999999999,60.18599999999999,61.20799999999999,129.37259999999998,13.5408,15.441999999999998,61.599999999999994,70.0,132.58419999999998,72.24,530.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni3.5Pt3.5O10,371.0,888.2650000000001,9.100000000000001,11.41,13.02,54.91499999999999,58.31,128.5515,11.508,14.665,59.5,70.0,106.2355,81.9,570.5,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni0.8Pt7.2O9,584.0,1451.6080000000002,10.784000000000002,13.936,16.352,70.792,71.056,148.1672,16.2496,17.944,71.2,80.0,161.5624,78.88000000000001,591.1999999999999,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni1.6Pt6.4O9,544.0,1342.496,10.688,13.712000000000002,15.984,68.784,69.952,147.8544,15.475200000000001,17.648,70.4,80.0,151.5248,82.56,606.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni4.0Pt4.0O9,424.0,1015.1600000000001,10.4,13.04,14.879999999999999,62.76,66.64,146.916,13.152000000000001,16.759999999999998,68.0,80.0,121.412,93.6,652.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.9Pt8.1O10,657.0,1633.059,12.132,15.677999999999999,18.395999999999997,79.64099999999999,79.938,166.6881,18.2808,20.186999999999998,80.1,90.0,181.75769999999997,88.74,665.0999999999999,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni1.8Pt7.2O10,612.0,1510.3080000000002,12.024000000000001,15.426,17.982,77.38199999999999,78.696,166.33620000000002,17.4096,19.854,79.2,90.0,170.4654,92.88000000000001,682.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni4.5Pt4.5O10,477.0,1142.055,11.7,14.67,16.74,70.60499999999999,74.97,165.28050000000002,14.796,18.854999999999997,76.5,90.0,136.5885,105.30000000000001,733.5,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni4.5Ir4.5O10,472.5,1129.14,11.925,14.805,16.424999999999997,68.085,75.41999999999999,156.3705,12.285,18.494999999999997,67.5,85.5,141.58350000000002,157.5,1084.5,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni1.8Ir7.2O10,604.8,1489.644,12.384,15.642000000000001,17.478,73.35,79.416,152.0802,13.392,19.278000000000002,64.8,82.8,178.45739999999998,176.4,1243.8,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni0.9Ir8.1O10,648.9,1609.812,12.536999999999999,15.921,17.828999999999997,75.10499999999999,80.74799999999999,150.65009999999998,13.761000000000001,19.539,63.9,81.89999999999999,190.74869999999999,182.7,1296.9,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Ni4.0Ir4.0O9,420.0,1003.6800000000001,10.6,13.16,14.6,60.519999999999996,67.03999999999999,138.99599999999998,10.92,16.44,60.0,76.0,125.852,140.0,964.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni1.6Ir6.4O9,537.6,1324.1280000000002,11.008,13.904000000000002,15.536000000000001,65.2,70.592,135.1824,11.904000000000002,17.136000000000003,57.60000000000001,73.6,158.62879999999998,156.8,1105.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni0.8Ir7.2O9,576.8,1430.944,11.143999999999998,14.152000000000001,15.848,66.75999999999999,71.776,133.91119999999998,12.232,17.368000000000002,56.8,72.8,169.5544,162.4,1152.8,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Ni2.5Ir2.5O6,262.5,627.3,6.625,8.225,9.125,37.825,41.89999999999999,86.8725,6.825,10.274999999999999,37.5,47.5,78.6575,87.5,602.5,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Fe4.5Ir4.5O10,463.5,1116.3015,12.285,15.120000000000001,17.82,70.38,76.6035,156.3705,7.798500000000001,18.134999999999998,58.5,76.5,136.953,139.5,1035.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Fe1.8Ir7.2O10,601.1999999999999,1484.5086,12.527999999999999,15.768,18.036,74.26799999999999,79.8894,152.0802,11.5974,19.134,61.2,79.2,176.6052,169.20000000000002,1224.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Fe0.9Ir8.1O10,647.0999999999999,1607.2443,12.609,15.984,18.107999999999997,75.564,80.98469999999999,150.65009999999998,12.8637,19.467,62.099999999999994,80.1,189.8226,179.1,1287.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr1.2Ir4.8O7,398.4,985.0512,8.436,10.632,11.963999999999999,49.668,51.8964,99.00959999999999,8.3352,12.552,38.4,50.39999999999999,116.916,110.28,832.8,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.6Ir5.4O7,430.2,1069.1856,8.448,10.716000000000001,12.042000000000002,50.454,53.3082,99.2448,8.877600000000001,12.876000000000003,40.2,52.2,126.138,118.14,866.4,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr2.5Ir2.5O9,252.5,610.54,7.0,8.649999999999999,9.774999999999999,39.425,39.7175,81.91999999999999,5.59,9.649999999999999,27.5,37.5,74.375,72.25,610.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
CrIr4.0O9,332.0,820.876,7.029999999999999,8.86,9.97,41.39,43.247,82.508,6.946000000000001,10.46,32.0,42.0,97.42999999999999,91.9,694.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.5Ir4.5O9,358.5,890.988,7.04,8.93,10.035,42.044999999999995,44.4235,82.70399999999998,7.398000000000001,10.73,33.5,43.5,105.115,98.45,722.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.5Ir2.5O8,252.5,610.54,7.0,8.649999999999999,9.774999999999999,39.425,39.7175,81.91999999999999,5.59,9.649999999999999,27.5,37.5,74.375,72.25,610.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
CrIr4.0O8,332.0,820.876,7.029999999999999,8.86,9.97,41.39,43.247,82.508,6.946000000000001,10.46,32.0,42.0,97.42999999999999,91.9,694.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr3.0Ir3.0O7,303.0,732.6479999999999,8.399999999999999,10.379999999999999,11.73,47.31,47.661,98.30399999999999,6.708,11.58,33.0,45.0,89.25,86.7,732.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.5Ir4.5O8,358.5,890.988,7.04,8.93,10.035,42.044999999999995,44.4235,82.70399999999998,7.398000000000001,10.73,33.5,43.5,105.115,98.45,722.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
CrIr4.0O7,332.0,820.876,7.029999999999999,8.86,9.97,41.39,43.247,82.508,6.946000000000001,10.46,32.0,42.0,97.42999999999999,91.9,694.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.5Ir4.5O7,358.5,890.988,7.04,8.93,10.035,42.044999999999995,44.4235,82.70399999999998,7.398000000000001,10.73,33.5,43.5,105.115,98.45,722.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr2.5Ir2.5O6,252.5,610.54,7.0,8.649999999999999,9.774999999999999,39.425,39.7175,81.91999999999999,5.59,9.649999999999999,27.5,37.5,74.375,72.25,610.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
CrIr4.0O6,332.0,820.876,7.029999999999999,8.86,9.97,41.39,43.247,82.508,6.946000000000001,10.46,32.0,42.0,97.42999999999999,91.9,694.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr0.5Ir4.5O6,358.5,890.988,7.04,8.93,10.035,42.044999999999995,44.4235,82.70399999999998,7.398000000000001,10.73,33.5,43.5,105.115,98.45,722.0,48.0,95.9964,3.96,2.88,9.120000000000001,84.0,81.708,210.702,8.76,20.64,24.0,36.0,0.008574,400,1.56
Cr2.0Ir2.0O9,202.0,488.432,5.6,6.92,7.82,31.54,31.774,65.536,4.472,7.720000000000001,22.0,30.0,59.5,57.8,488.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.8Ir3.2O9,265.6,656.7008000000001,5.624,7.088000000000001,7.976000000000001,33.112,34.5976,66.0064,5.556800000000001,8.368,25.6,33.6,77.94399999999999,73.52000000000001,555.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr2.5Ir2.5O7,252.5,610.54,7.0,8.649999999999999,9.774999999999999,39.425,39.7175,81.91999999999999,5.59,9.649999999999999,27.5,37.5,74.375,72.25,610.0,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr0.4Ir3.6O9,286.8,712.7904,5.632,7.144,8.028,33.635999999999996,35.5388,66.16319999999999,5.9184,8.584000000000001,26.8,34.8,84.092,78.76,577.6,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.7Ir6.3O8,501.9,1247.3831999999998,9.855999999999998,12.501999999999999,14.049,58.86299999999999,62.192899999999995,115.78559999999997,10.3572,15.022000000000002,46.9,60.89999999999999,147.16099999999997,137.82999999999998,1010.8,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr3.5Ir3.5O8,353.5,854.756,9.799999999999999,12.11,13.684999999999999,55.19499999999999,55.6045,114.68799999999999,7.8260000000000005,13.510000000000002,38.5,52.5,104.125,101.15,854.0,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Mn0.4Ir3.6O5,287.2,713.9671999999999,5.632,7.1240000000000006,8.06,33.70399999999999,35.8056,66.52,5.652,8.540000000000001,27.2,35.199999999999996,84.204,75.84800000000001,543.12,40.0,79.997,3.3000000000000003,2.4,7.6,70.0,68.09,175.58499999999998,7.3,17.2,20.0,30.0,0.0071449999999999994,400,1.56
Ni0.6Pt5.4O7,438.00000000000006,1088.7060000000001,8.088000000000001,10.452000000000002,12.264,53.094,53.292,111.1254,12.1872,13.457999999999998,53.4,60.0,121.1718,59.160000000000004,443.40000000000003,56.0,111.9958,4.62,3.36,10.64,98.0,95.32600000000001,245.819,10.219999999999999,24.08,28.0,42.0,0.010003,400,1.56
Cr1.6Au6.4O9,544.0,1343.7792000000002,10.928,13.792000000000002,13.648,76.848,69.8672,157.2288,15.843200000000001,18.912,70.4,80.0,135.024,300.64,2198.4,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr4.0Au4.0O9,412.0,995.85,11.0,13.6,14.2,69.72,63.968,146.832,11.9,16.8,56.0,68.0,105.96000000000001,211.6,1656.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr4.5Ir4.5O10,454.5,1098.972,12.6,15.57,17.595,70.965,71.4915,147.45599999999996,10.062000000000001,17.37,49.5,67.5,133.875,130.05,1098.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr1.8Ir7.2O10,597.6,1477.5767999999998,12.654,15.948,17.946,74.502,77.8446,148.5144,12.5028,18.828000000000003,57.6,75.6,175.374,165.42000000000002,1249.2,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr0.9Ir8.1O10,645.3,1603.7784,12.671999999999999,16.074,18.063,75.681,79.96229999999998,148.86719999999997,13.3164,19.314,60.3,78.3,189.207,177.21,1299.6,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
Cr1.4Ir5.6O8,464.79999999999995,1149.2264,9.841999999999999,12.404,13.957999999999998,57.94599999999999,60.5458,115.51119999999997,9.7244,14.644,44.8,58.8,136.402,128.66,971.6,64.0,127.9952,5.28,3.84,12.16,112.0,108.944,280.936,11.68,27.52,32.0,48.0,0.011432,400,1.56
Cr4.0Ir4.0O9,404.0,976.864,11.2,13.84,15.64,63.08,63.548,131.072,8.944,15.440000000000001,44.0,60.0,119.0,115.6,976.0,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr0.8Ir7.2O9,573.6,1425.5808,11.264,14.288,16.056,67.27199999999999,71.0776,132.32639999999998,11.8368,17.168000000000003,53.6,69.6,168.184,157.52,1155.2,72.0,143.9946,5.94,4.32,13.68,126.0,122.562,316.053,13.14,30.96,36.0,54.0,0.012861,400,1.56
Cr3.5Ir3.5O10,353.5,854.756,9.799999999999999,12.11,13.684999999999999,55.19499999999999,55.6045,114.68799999999999,7.8260000000000005,13.510000000000002,38.5,52.5,104.125,101.15,854.0,80.0,159.994,6.6000000000000005,4.8,15.2,140.0,136.18,351.16999999999996,14.6,34.4,40.0,60.0,0.014289999999999999,400,1.56
