compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
NiCuO7,57,122.246,2.56,2.94,3.03,13.69,15.367,38.461,2.387,3.81,18,21,17.863,73,491,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
NiRhO5,73,161.6055,2.66,3.22,3.58,14.89,15.099,36.199,2.297,4.19,16,19,21.353,37,241,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Co0.4Ag1.6O7,86,196.16208,2.824,3.248,3.52,19.16,15.274,41.152,2.3472,3.84,18.8,21.2,20.344,106,728,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Ni0.4Rh1.6O5,83.2,188.1288,2.768,3.364,3.772,15.916,14.9904,36.1156,2.2832,4.412,16,18.4,23.4812,42.4,276.4,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Cr0.2Cu1.8O7,57,124.782,2.654,2.942,2.898,14.226,15.262,39.7632,2.3418,3.752,18.8,21,17.566,107.78,738.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Rh2O7,90,205.811,2.84,3.46,3.9,16.6,14.918,36.06,2.274,4.56,16,18,24.9,46,300,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Mn0.2Ag1.8O5,89.6,205.15,2.888,3.292,3.49,20.02,15.1236,42.026,2.3436,3.784,19,21.2,20.376,111.724,775.56,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Rh2O9,90,205.811,2.84,3.46,3.9,16.6,14.918,36.06,2.274,4.56,16,18,24.9,46,300,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Mn0.2Ag1.8O7,89.6,205.15,2.888,3.292,3.49,20.02,15.1236,42.026,2.3436,3.784,19,21.2,20.376,111.724,775.56,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Mn0.2Ag1.8O9,89.6,205.15,2.888,3.292,3.49,20.02,15.1236,42.026,2.3436,3.784,19,21.2,20.376,111.724,775.56,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Cr0.2Cu1.8O9,57,124.782,2.654,2.942,2.898,14.226,15.262,39.7632,2.3418,3.752,18.8,21,17.566,107.78,738.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Fe0.2Ag1.8O5,89.8,205.3318,2.874,3.282,3.484,19.96,15.2174,42.2438,2.3762,3.84,19.2,21.4,20.4568,113.6,790,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Cr0.4Ag1.6O9,84.8,193.3872,2.876,3.304,3.508,19.372,14.8284,40.7952,2.3496,3.752,17.6,20,19.66,102.36,725.6,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Co0.2Cu1.8O9,57.6,126.16944,2.628,2.914,2.904,14.12,15.4848,39.9416,2.3406,3.796,19.4,21.6,17.908,109.6,740,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Fe0.2Ag1.8O7,89.8,205.3318,2.874,3.282,3.484,19.96,15.2174,42.2438,2.3762,3.84,19.2,21.4,20.4568,113.6,790,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Fe0.2Ag1.8O9,89.8,205.3318,2.874,3.282,3.484,19.96,15.2174,42.2438,2.3762,3.84,19.2,21.4,20.4568,113.6,790,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Ni0.2Rh1.8O5,86.6,196.9699,2.804,3.412,3.836,16.258,14.9542,36.0878,2.2786,4.486,16,18.2,24.1906,44.2,288.2,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Cr0.2Cu1.8O5,57,124.782,2.654,2.942,2.898,14.226,15.262,39.7632,2.3418,3.752,18.8,21,17.566,107.78,738.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
NiCuO5,57,122.246,2.56,2.94,3.03,13.69,15.367,38.461,2.387,3.81,18,21,17.863,73,491,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
MnRuO3,69,156.008,2.85,3.39,4.04,15.7,14.795,33.87,1.05,3.75,12,15,19.84,14.62,58.8,24,47.9982,1.98,1.44,4.56,42,40.854,105.351,4.38,10.32,12,18,0.004287,100,1.52
MnRuO7,69,156.008,2.85,3.39,4.04,15.7,14.795,33.87,1.05,3.75,12,15,19.84,14.62,58.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
MnRuO9,69,156.008,2.85,3.39,4.04,15.7,14.795,33.87,1.05,3.75,12,15,19.84,14.62,58.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
MnRuO5,69,156.008,2.85,3.39,4.04,15.7,14.795,33.87,1.05,3.75,12,15,19.84,14.62,58.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Co0.1Ni0.9O2,27.9,58.72332,1.242,1.493,1.659,6.601,7.6641,18.0601,1.11,1.907,7.9,9.9,8.9027,14.3,91.9,16,31.9988,1.32,0.96,3.04,28,27.236,70.234,2.92,6.88,8,12,0.002858,100,1.52
AuO2,79,196.9665,1.36,1.74,1.66,10.2,9.225,20.52,2.309,2.54,10,11,19.3,45,320,16,31.9988,1.32,0.96,3.04,28,27.236,70.234,2.92,6.88,8,12,0.002858,100,1.52
Mn0.2Os0.8S2,65.8,163.1476,1.43,1.802,2.122,8.272,8.4548,16.68,0.88,2.07,5.8,7.8,19.566,9.724,71.96,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.52
Mn0.5Ir0.5S2,51,123.579,1.4,1.705,1.995,7.97,8.277,16.83,0.785,1.875,6,8,15.015,10.81,78.9,32,64.12,2.1,1.76,3.6,31,20.72,46.68,4.14,5.16,8,12,3.92,100,1.52
RuN,44,101.07,1.46,1.78,2.07,8.3,7.361,16.79,1.05,2.2,7,8,12.37,14,51,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.52
Cr0.1Ru0.9N,42,96.1626,1.453,1.768,2.052,8.193,7.3016,16.7298,1.0116,2.146,6.7,7.8,11.852,13.39,55.3,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.52
Ni0.1Ru0.9N,42.4,96.833,1.438,1.751,2.026,8.129,7.3889,16.9279,1.061,2.171,7.1,8.2,12.0233,14,55,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.52
Co0.1Ru0.9N,42.3,96.85632,1.44,1.754,2.055,8.14,7.413,16.819,1.011,2.168,7,8.1,12.023,14.3,55.9,7,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3,5,0.001251,100,1.52
Cr0.1Ir0.9O,71.7,178.1976,1.408,1.786,2.007,8.409,8.8847,16.5408,1.4796,2.146,6.7,8.7,21.023,19.69,144.4,8,15.9994,0.66,0.48,1.52,14,13.618,35.117,1.46,3.44,4,6,0.001429,100,1.52
Fe0.1Ir0.9O,71.9,178.5827,1.401,1.776,2.012,8.396,8.9983,16.7389,1.4293,2.163,6.9,8.9,21.0914,19.9,143,8,15.9994,0.66,0.48,1.52,14,13.618,35.117,1.46,3.44,4,6,0.001429,100,1.52
Fe0.4Zr1.6O7,74.4,168.2908,3.328,3.92,3.752,25.24,13.7756,28.3236,0.7468,2.86,5.6,9.6,13.5672,7.84,68.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Co0.4Zr1.6O9,74.8,169.52528,3.304,3.904,3.744,25.08,13.7668,27.888,0.9456,2.88,6,10,13.9776,10.64,76.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Co0.4Zr1.6O7,74.8,169.52528,3.304,3.904,3.744,25.08,13.7668,27.888,0.9456,2.88,6,10,13.9776,10.64,76.8,56,111.9958,4.62,3.36,10.64,98,95.326,245.819,10.22,24.08,28,42,0.010003,100,1.52
Co0.4Zr1.6O5,74.8,169.52528,3.304,3.904,3.744,25.08,13.7668,27.888,0.9456,2.88,6,10,13.9776,10.64,76.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
Fe0.4Zr1.6O9,74.4,168.2908,3.328,3.92,3.752,25.24,13.7756,28.3236,0.7468,2.86,5.6,9.6,13.5672,7.84,68.8,72,143.9946,5.94,4.32,13.68,126,122.562,316.053,13.14,30.96,36,54,0.012861,100,1.52
Fe0.4Zr1.6O5,74.4,168.2908,3.328,3.92,3.752,25.24,13.7756,28.3236,0.7468,2.86,5.6,9.6,13.5672,7.84,68.8,40,79.997,3.3,2.4,7.6,70,68.09,175.585,7.3,17.2,20,30,0.007145,100,1.52
